"","displacement","forcedispav","forcera20"
"1",0,157.663,163.552651341624
"2",-0.133328170486992,NA,NA
"3",-0.0410087116961932,NA,208.11246930893
"4",0.148534901032951,NA,167.136816625578
"5",0.40939408566658,NA,196.662399153922
"6",0.158855141166187,NA,168.617629522265
"7",-0.0175486008946812,NA,176.808108247016
"8",0.0361299462157749,NA,154.295693663462
"9",-0.0481122852436027,NA,213.88930086935
"10",0.402790125473013,NA,233.308470946086
"11",0.0748599940111951,NA,127.43357326497
"12",0.0118462166885749,NA,136.625063058135
"13",0.135098766827513,NA,204.646688107944
"14",-0.0425163372668607,NA,207.429892302637
"15",0.209274601951757,NA,184.940389216734
"16",0.105770172067631,NA,157.923630705798
"17",0.0532347648418288,NA,160.624639626159
"18",-0.140676533502464,NA,NA
"19",0.073946239906638,NA,115.477624852806
"20",0.209187203708,NA,174.520888071339
"21",0.288685232720136,NA,273.288804728851
"22",0.15856534832122,NA,160.292614362564
"23",0.25343666197732,NA,173.900297885524
"24",0.158019823480492,NA,149.199870590659
"25",0.182847587297259,NA,167.406263276649
"26",0.0925949696492996,NA,163.882503019093
"27",-0.114246583223334,NA,237.634437197766
"28",0.0203859568966074,NA,125.724598007499
"29",-0.0657366266041848,NA,231.736113699118
"30",0.113849370414993,NA,164.194385578302
"31",0.178926803865538,NA,170.22371674767
"32",0.415630394268133,NA,341.012685329963
"33",-0.213708712568197,NA,NA
"34",0.210306052938732,NA,171.066195443931
"35",0.0643489975229361,NA,136.303447995738
"36",0.110786686246943,NA,169.893619939827
"37",0.146645516759337,NA,183.909331524834
"38",0.0572127518704075,NA,175.716674697197
"39",0.0676384258189184,NA,142.034479860005
"40",0.187034895151761,NA,155.904970703098
"41",0.0605387659271877,NA,141.22767755117
"42",0.168981793634547,NA,231.780429681018
"43",0.170941897290296,NA,225.602095996494
"44",0.0290666059531244,NA,152.773692840593
"45",0.0368496711146094,NA,145.241357356614
"46",0.0240768133598372,NA,134.671906862853
"47",-0.102086992666923,NA,229.796578745278
"48",0.408362531556898,NA,210.804228814119
"49",0.0589570896895086,NA,165.088178815988
"50",0.190511909025032,NA,197.221234510086
"51",0.113099572473105,NA,179.142269813248
"52",0.185299974235571,NA,169.325130246398
"53",0.270766896122211,NA,193.159070416036
"54",0.0172165218669971,NA,142.615031426207
"55",-0.133435324831355,NA,NA
"56",0.135633864022855,NA,196.693755561245
"57",-0.201008408474447,NA,NA
"58",0.117128808647402,NA,163.444190681895
"59",0.0942613833220332,NA,162.492518104279
"60",0.336121733413361,NA,307.168305801937
"61",0.207370065386826,NA,168.826040728157
"62",0.245829515114645,NA,137.354383223374
"63",-0.0453588397275926,NA,220.863353721631
"64",0.307436386520173,NA,343.507799721625
"65",0.130799138819652,NA,179.839467877386
"66",-0.0262076992392952,NA,183.69057268268
"67",-0.040251002234184,NA,205.039729123689
"68",0.242543782873522,NA,217.699684088372
"69",-0.21590820648469,NA,NA
"70",0.0404465146917943,NA,157.342269724399
"71",0.00443818060910139,NA,147.742934986979
"72",0.139694699071876,NA,176.392176253156
"73",0.262334683081784,NA,171.586414732605
"74",0.156014540522303,NA,157.589414412804
"75",0.189875550865763,NA,182.197316538344
"76",0.241263575239529,NA,217.437362826584
"77",0.00106590458712397,NA,168.714367078257
"78",0.119696850588268,NA,136.122476993531
"79",0.0802979373652679,NA,127.825746511615
"80",0.0987604424942905,NA,156.823982644107
"81",-0.0798696628755806,NA,204.710844882515
"82",-0.0748739636043751,NA,199.896076391022
"83",0.287457528294984,NA,219.257161514755
"84",0.0441761243461318,NA,163.003775026279
"85",-0.133857514069145,NA,NA
"86",0.0452381297129048,NA,169.357353129808
"87",0.0922030340320017,NA,171.394485672228
"88",-0.00256934234491979,NA,168.415312683663
"89",0.418337253150671,NA,338.308992362559
"90",0.382908954237722,NA,423.082783822613
"91",0.154089400532563,NA,143.515075058626
"92",0.0833149463413481,NA,155.89178691961
"93",0.261346684912812,NA,185.142105072724
"94",0.0162911033847823,NA,143.055655913629
"95",-0.296290817233851,NA,NA
"96",0.332882800389017,NA,271.680940688103
"97",0.148860970097838,NA,144.199867885178
"98",0.191018587618714,NA,220.222880519615
"99",0.154677784442599,NA,169.908265382901
"100",0.270253674817369,NA,214.563865167725
"101",0.218155350554108,NA,170.629091713527
"102",0.128572076855368,NA,174.6404510588
"103",0.250340011058617,NA,146.614690472481
"104",0.24560588145407,NA,174.667647716999
"105",0.233586780736731,NA,223.118421149372
"106",0.0695624615787533,NA,122.892556668369
"107",0.149881674002948,NA,130.176019503245
"108",0.124975811318258,NA,131.629369214954
"109",0.0599933461012476,NA,146.190122808277
"110",-0.0882518380732016,NA,224.9125220595
"111",-0.0263546027014847,NA,185.314037183846
"112",0.0663292249919039,NA,139.889885704665
"113",-0.0627212163049329,NA,221.017459903266
"114",0.489703821349179,NA,533.652751436277
"115",0.0628339716403499,NA,128.549121777354
"116",0.0927287890709305,NA,165.301523801301
"117",0.117668362914875,NA,95.5512893407324
"118",0.0825046747230918,NA,167.911147211398
"119",0.119214215827295,NA,125.433235041363
"120",0.0543104260330889,NA,170.921915834337
"121",0.000511406635677503,NA,173.118902914507
"122",0.0449979109130609,NA,161.305255838383
"123",-0.0816749866131214,NA,209.475383823314
"124",0.256848505180947,NA,185.771850983148
"125",0.0140111726443042,NA,132.610516627686
"126",0.356321233221555,NA,334.554426680863
"127",0.192374161291385,NA,252.17544424341
"128",0.142421241429439,NA,155.624199589374
"129",-0.117066364258799,NA,230.228598446552
"130",0.243732219648015,NA,203.968385830402
